LUGAR,MAQ,MES,DIA,CODIGO_HOGAR_SIMPLE,ZONA,MANZANA,NPERSONA,10SEXO,EDAD,10OCUP,AUTO,10SEGUR TELEFERICO,INCIDENTE TELEFERICO,10ESTUDIOS,INGRESOS,VIAJO,cod est,cod tra
EL ALTO,WK314,6,13,4057,232,11902,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,NS NC,NO,,201
EL ALTO,WK314,6,13,4057,232,11902,2,MUJER,16 a 34,TRABAJA,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,354,
EL ALTO,WK314,6,13,4058,232,11902,1,MUJER,16 a 34,OTROS,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK314,6,13,4059,232,11902,1,MUJER,35 a 64,TRABAJA,NS NC,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,231
EL ALTO,WK314,6,13,4060,232,11902,1,MUJER,35 a 64,OTROS,SI,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK314,6,13,4061,232,11902,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,314,
EL ALTO,WK314,6,13,4062,232,11902,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,548
EL ALTO,WK314,6,13,4063,526,11948,1,HOMBRE,16 a 34,TRABAJA,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK314,6,13,4064,526,11948,1,HOMBRE,16 a 34,TRABAJA,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,24
EL ALTO,WK314,6,13,4065,526,11948,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,256
EL ALTO,WK314,6,13,4066,526,11948,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,440
EL ALTO,WK314,6,13,4067,526,11811,1,MUJER,16 a 34,TRABAJA,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,304,
EL ALTO,WK011,6,13,4068,349,9724,1,MUJER,16 a 34,NADA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,201,
EL ALTO,WK011,6,13,4069,349,9724,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,309,
EL ALTO,WK011,6,13,4070,349,9724,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,201,
EL ALTO,WK011,6,13,4071,349,9724,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK011,6,13,4072,223,9571,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,365,
EL ALTO,WK011,6,13,4073,349,9764,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,354,
EL ALTO,WK011,6,13,4074,349,9764,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,165
EL ALTO,WK011,6,13,4075,349,10391,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK011,6,13,4076,432,9930,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK011,6,13,4077,432,9929,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,2,
EL ALTO,WK011,6,13,4078,354,1327,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,2
EL ALTO,WK011,6,13,4079,354,1327,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,201
EL ALTO,WK011,6,13,4080,354,9531,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,555
EL ALTO,WK011,6,13,4081,354,9531,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK011,6,13,4082,354,9225,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,354
EL ALTO,WK011,6,13,4083,223,9064,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,17
EL ALTO,WK011,6,13,4084,223,9064,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,223
EL ALTO,WK011,6,13,4085,223,9520,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,354
EL ALTO,WK011,6,13,4086,223,9520,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,222
EL ALTO,WK011,6,13,4087,223,9750,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,17
EL ALTO,WK011,6,13,4088,352,9092,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK011,6,13,4089,352,9092,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,201,
EL ALTO,WK011,6,13,4090,352,9234,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK011,6,13,4091,352,9234,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,337,
EL ALTO,WK011,6,13,4092,224,9458,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK011,6,13,4093,352,8983,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK011,6,13,4094,352,8983,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK011,6,13,4095,352,9125,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,147
EL ALTO,WK011,6,13,4096,421,9113,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,NS NC,NO,,421
EL ALTO,WK011,6,13,4097,421,9113,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,NO,,354
EL ALTO,WK011,6,13,4098,420,9314,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,17
EL ALTO,WK011,6,13,4099,420,9394,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,354
EL ALTO,WK011,6,13,4100,420,9394,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,,
EL ALTO,WK027,6,13,4101,497,10559,1,MUJER,16 a 34,NADA,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK027,6,13,4102,497,10559,1,MUJER,16 a 34,NADA,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,201,
EL ALTO,WK027,6,13,4103,497,10559,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK027,6,13,4104,497,10257,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,3000 A 6000,SÍ,,64
EL ALTO,WK027,6,13,4105,497,10257,1,MUJER,>64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,
EL ALTO,WK027,6,13,4106,497,10257,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,202
EL ALTO,WK027,6,13,4107,497,10257,1,HOMBRE,35 a 64,TRABAJA,NO,"SÍ, ME SIENTO SEGURO",ATRACO,PRIMARIA,3000 A 6000,SÍ,,21
EL ALTO,WK027,6,13,4108,497,10257,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK027,6,13,4109,497,10978,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,22,
EL ALTO,WK027,6,13,4110,497,10978,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK027,6,13,4111,497,10978,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,1
EL ALTO,WK027,6,13,4112,497,10978,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,NO,,18
EL ALTO,WK027,6,13,4113,497,10978,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,201
EL ALTO,WK027,6,13,4114,497,10625,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK027,6,13,4115,497,10625,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK027,6,13,4116,497,10625,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,201
EL ALTO,WK027,6,13,4117,497,10625,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK027,6,13,4118,239,10137,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,201
EL ALTO,WK027,6,13,4119,239,10137,1,MUJER,35 a 64,OTROS,SI,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK027,6,13,4120,239,10137,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,365
EL ALTO,WK027,6,13,4121,239,10410,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,3000 A 6000,SÍ,,282
EL ALTO,WK027,6,13,4122,239,10410,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,8,
EL ALTO,WK027,6,13,4123,239,10410,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,
EL ALTO,WK027,6,13,4124,239,10410,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,
EL ALTO,WK027,6,13,4125,239,10149,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,
EL ALTO,WK027,6,13,4126,239,10149,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK027,6,13,4127,239,10149,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,201
EL ALTO,WK027,6,13,4128,239,9691,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,20
EL ALTO,WK027,6,13,4129,239,9691,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK027,6,13,4130,239,9691,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK027,6,13,4131,239,9691,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK029,6,13,4132,241,9862,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4133,241,9862,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,417
EL ALTO,WK029,6,13,4134,241,9862,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,6000 A 10000,SÍ,,320
EL ALTO,WK029,6,13,4135,241,9552,1,HOMBRE,<16,TRABAJA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,243,
EL ALTO,WK029,6,13,4136,241,9552,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,225
EL ALTO,WK029,6,13,4136,241,9552,2,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,164
EL ALTO,WK029,6,13,4137,241,9552,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,,
EL ALTO,WK029,6,13,4138,241,9552,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4139,241,9973,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,29
EL ALTO,WK029,6,13,4140,241,9973,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4141,241,9973,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,201
EL ALTO,WK029,6,13,4142,241,9973,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,,201
EL ALTO,WK029,6,13,4143,241,9989,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,8,
EL ALTO,WK029,6,13,4144,241,9989,1,MUJER,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,4
EL ALTO,WK029,6,13,4145,241,9989,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4145,241,9989,2,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,NS NC,NO,201,
EL ALTO,WK029,6,13,4146,241,9989,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,354
EL ALTO,WK029,6,13,4147,241,9763,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,205
EL ALTO,WK029,6,13,4148,241,9763,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4149,241,9763,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,38,
EL ALTO,WK029,6,13,4150,241,9763,1,HOMBRE,35 a 64,ESTUDIA,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK029,6,13,4151,241,9811,1,HOMBRE,35 a 64,ESTUDIA,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,282
EL ALTO,WK029,6,13,4152,241,9811,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4153,241,9811,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4154,241,9805,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,222,76
EL ALTO,WK029,6,13,4155,241,9805,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,274
EL ALTO,WK029,6,13,4155,241,9805,2,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,555
EL ALTO,WK029,6,13,4155,241,9805,3,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,8,4
EL ALTO,WK029,6,13,4156,242,9118,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4157,242,9295,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,4
EL ALTO,WK029,6,13,4158,242,9295,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4159,242,9295,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,354,
EL ALTO,WK029,6,13,4160,242,9288,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,243
EL ALTO,WK029,6,13,4160,242,9288,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,26,
EL ALTO,WK029,6,13,4161,242,9282,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,227
EL ALTO,WK029,6,13,4162,242,9282,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4163,242,9282,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4164,242,9282,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,PRIMARIA,NS NC,SÍ,,201
EL ALTO,WK029,6,13,4165,242,8821,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,4,
EL ALTO,WK029,6,13,4166,242,8821,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4167,242,8821,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,201
EL ALTO,WK029,6,13,4168,242,9615,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,222
EL ALTO,WK029,6,13,4169,242,9615,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,13,4169,242,9615,2,MUJER,<16,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,225,
EL ALTO,WK029,6,13,4170,242,9208,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,417
EL ALTO,WK029,6,13,4171,242,9208,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK029,6,13,4172,242,9000,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4173,242,9118,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4174,242,9118,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK029,6,13,4174,242,9118,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4175,230,9815,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4176,230,9815,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK030,6,13,4177,230,9815,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4178,230,9699,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4179,230,9699,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK030,6,13,4180,230,9699,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4181,230,1348,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4182,230,1348,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4183,230,1348,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4184,230,9936,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,22,
EL ALTO,WK030,6,13,4185,230,9996,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4186,230,9996,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK030,6,13,4187,230,9936,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,4,
EL ALTO,WK030,6,13,4188,353,9594,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4189,353,9594,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4190,353,9325,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4191,353,9011,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4192,353,9325,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,201
EL ALTO,WK030,6,13,4193,353,9011,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4194,353,9350,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4195,353,9350,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4196,353,9141,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4197,353,9141,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4198,353,9635,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,40,
EL ALTO,WK030,6,13,4199,353,10020,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4200,353,9635,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,226,
EL ALTO,WK030,6,13,4201,353,10020,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4202,353,9866,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK030,6,13,4203,353,9866,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4204,225,9519,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4205,225,9679,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4206,225,9519,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK030,6,13,4207,225,9679,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4208,229,9779,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4209,229,9980,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,SECUNDARIA,NS NC,SÍ,,201
EL ALTO,WK030,6,13,4210,229,9779,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK030,6,13,4211,229,9980,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4212,351,9630,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4213,351,9639,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK030,6,13,4214,351,9630,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK035,6,13,4215,435,8760,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,435
EL ALTO,WK035,6,13,4216,435,8760,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,203,
EL ALTO,WK035,6,13,4217,435,8760,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK035,6,13,4217,435,8760,2,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,4
EL ALTO,WK035,6,13,4218,435,8760,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK035,6,13,4219,435,8663,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,4
EL ALTO,WK035,6,13,4219,435,8663,2,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK035,6,13,4220,435,8663,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,435
EL ALTO,WK035,6,13,4220,435,8663,2,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,22,
EL ALTO,WK035,6,13,4221,435,8663,1,HOMBRE,35 a 64,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,4
EL ALTO,WK035,6,13,4222,435,8955,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,435
EL ALTO,WK035,6,13,4223,435,8955,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK035,6,13,4223,435,8955,2,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,17
EL ALTO,WK035,6,13,4224,435,8852,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK035,6,13,4225,435,8852,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,201,
